Symbol,Date,Close
GE,2013-07-15,23.629999
GE,2013-07-16,23.43
GE,2013-07-17,23.540001
GE,2013-07-18,23.629999
GE,2013-07-19,24.719999
GE,2013-07-22,24.860001
GE,2013-07-23,24.709999
GE,2013-07-24,24.620001
GE,2013-07-25,24.690001
GE,2013-07-26,24.65
GE,2013-07-29,24.49
GE,2013-07-30,24.48
GE,2013-07-31,24.370001
GE,2013-08-01,24.620001
GE,2013-08-02,24.700001
GE,2013-08-05,24.52
GE,2013-08-06,24.309999
GE,2013-08-07,24.34
GE,2013-08-08,24.33
GE,2013-08-09,24.25
GE,2013-08-12,24.27
GE,2013-08-13,24.200001
GE,2013-08-14,24.07
GE,2013-08-15,24.0
GE,2013-08-16,23.950001
GE,2013-08-19,23.85
GE,2013-08-20,23.719999
GE,2013-08-21,23.610001
GE,2013-08-22,23.780001
GE,2013-08-23,23.780001
GE,2013-08-26,23.610001
GE,2013-08-27,23.18
GE,2013-08-28,23.200001
GE,2013-08-29,23.110001
GE,2013-08-30,23.139999
GE,2013-09-03,23.059999
GE,2013-09-04,23.17
GE,2013-09-05,23.16
GE,2013-09-06,23.16
GE,2013-09-09,23.389999
GE,2013-09-10,23.870001
GE,2013-09-11,24.09
GE,2013-09-12,23.85
GE,2013-09-13,23.780001
GE,2013-09-16,24.139999
GE,2013-09-17,24.450001
GE,2013-09-18,24.860001
GE,2013-09-19,24.459999
GE,2013-09-20,24.01
GE,2013-09-23,24.280001
GE,2013-09-24,24.32
GE,2013-09-25,24.23
GE,2013-09-26,24.25
GE,2013-09-27,24.049999
GE,2013-09-30,23.889999
GE,2013-10-01,24.17
GE,2013-10-02,24.33
GE,2013-10-03,24.1
GE,2013-10-04,24.049999
GE,2013-10-07,23.940001
GE,2013-10-08,23.67
GE,2013-10-09,23.57
GE,2013-10-10,24.25
GE,2013-10-11,24.4
GE,2013-10-14,24.379999
GE,2013-10-15,24.190001
GE,2013-10-16,24.360001
GE,2013-10-17,24.68
GE,2013-10-18,25.549999
GE,2013-10-21,26.139999
GE,2013-10-22,26.02
GE,2013-10-23,25.700001
GE,2013-10-24,25.940001
GE,2013-10-25,25.879999
GE,2013-10-28,26.09
GE,2013-10-29,26.209999
GE,2013-10-30,26.370001
GE,2013-10-31,26.139999
GE,2013-11-01,26.540001
GE,2013-11-04,26.43
GE,2013-11-05,26.42
GE,2013-11-06,26.9
GE,2013-11-07,26.6
GE,2013-11-08,27.049999
GE,2013-11-11,27.01
GE,2013-11-12,27.049999
GE,2013-11-13,27.15
GE,2013-11-14,26.99
GE,2013-11-15,27.200001
GE,2013-11-18,27.219999
GE,2013-11-19,27.030001
GE,2013-11-20,26.959999
GE,2013-11-21,26.91
GE,2013-11-22,27.08
GE,2013-11-25,26.73
GE,2013-11-26,26.780001
GE,2013-11-27,26.83
GE,2013-11-29,26.66
GE,2013-12-02,26.66
GE,2013-12-03,26.559999
GE,2013-12-04,26.639999
GE,2013-12-05,26.450001
GE,2013-12-06,26.940001
GE,2013-12-09,27.190001
GE,2013-12-10,27.139999
GE,2013-12-11,26.58
GE,2013-12-12,26.540001
GE,2013-12-13,26.84
GE,2013-12-16,26.98
GE,2013-12-17,27.030001
GE,2013-12-18,27.41
GE,2013-12-19,27.32
GE,2013-12-20,27.360001
GE,2013-12-23,27.4
GE,2013-12-24,27.610001
GE,2013-12-26,27.83
GE,2013-12-27,27.83
GE,2013-12-30,27.889999
GE,2013-12-31,28.030001
GE,2014-01-02,27.5
GE,2014-01-03,27.48
GE,2014-01-06,27.26
GE,2014-01-07,27.290001
GE,2014-01-08,27.209999
GE,2014-01-09,27.219999
GE,2014-01-10,26.959999
GE,2014-01-13,26.73
GE,2014-01-14,26.969999
GE,2014-01-15,27.34
GE,2014-01-16,27.200001
GE,2014-01-17,26.58
GE,2014-01-21,26.290001
GE,2014-01-22,25.99
GE,2014-01-23,25.82
GE,2014-01-24,24.950001
GE,2014-01-27,25.07
GE,2014-01-28,25.459999
GE,2014-01-29,25.290001
GE,2014-01-30,25.5
GE,2014-01-31,25.129999
GE,2014-02-03,24.35
GE,2014-02-04,24.57
GE,2014-02-05,24.52
GE,2014-02-06,24.950001
GE,2014-02-07,25.190001
GE,2014-02-10,25.049999
GE,2014-02-11,25.43
GE,2014-02-12,25.389999
GE,2014-02-13,25.440001
GE,2014-02-14,25.74
GE,2014-02-18,25.65
GE,2014-02-19,25.4
GE,2014-02-20,25.120001
GE,2014-02-21,24.940001
GE,2014-02-24,25.290001
GE,2014-02-25,25.27
GE,2014-02-26,25.299999
GE,2014-02-27,25.5
GE,2014-02-28,25.469999
GE,2014-03-03,25.120001
GE,2014-03-04,25.65
GE,2014-03-05,25.93
GE,2014-03-06,26.219999
GE,2014-03-07,26.129999
GE,2014-03-10,26.040001
GE,2014-03-11,25.9
GE,2014-03-12,25.76
GE,2014-03-13,25.34
GE,2014-03-14,25.110001
GE,2014-03-17,25.43
GE,2014-03-18,25.65
GE,2014-03-19,25.280001
GE,2014-03-20,25.27
GE,2014-03-21,25.4
GE,2014-03-24,25.41
GE,2014-03-25,25.700001
GE,2014-03-26,25.620001
GE,2014-03-27,25.809999
GE,2014-03-28,25.879999
GE,2014-03-31,25.889999
GE,2014-04-01,25.870001
GE,2014-04-02,26.040001
GE,2014-04-03,26.23
GE,2014-04-04,26.02
GE,2014-04-07,25.85
GE,2014-04-08,25.75
GE,2014-04-09,25.950001
GE,2014-04-10,25.58
GE,2014-04-11,25.43
GE,2014-04-14,25.709999
GE,2014-04-15,25.82
GE,2014-04-16,26.120001
GE,2014-04-17,26.559999
GE,2014-04-21,26.59
GE,2014-04-22,26.58
GE,2014-04-23,26.42
GE,2014-04-24,26.459999
GE,2014-04-25,26.6
GE,2014-04-28,26.780001
GE,2014-04-29,26.76
GE,2014-04-30,26.889999
GE,2014-05-01,26.77
GE,2014-05-02,26.68
GE,2014-05-05,26.58
GE,2014-05-06,26.190001
GE,2014-05-07,26.530001
GE,2014-05-08,26.440001
GE,2014-05-09,26.42
GE,2014-05-12,26.85
GE,2014-05-13,26.92
GE,2014-05-14,26.76
GE,2014-05-15,26.6
GE,2014-05-16,26.67
GE,2014-05-19,26.610001
GE,2014-05-20,26.299999
GE,2014-05-21,26.49
GE,2014-05-22,26.51
GE,2014-05-23,26.51
GE,2014-05-27,26.57
GE,2014-05-28,26.66
GE,2014-05-29,26.74
GE,2014-05-30,26.790001
GE,2014-06-02,26.83
GE,2014-06-03,26.790001
GE,2014-06-04,26.549999
GE,2014-06-05,26.77
GE,2014-06-06,27.18
GE,2014-06-09,27.440001
GE,2014-06-10,27.41
GE,2014-06-11,27.15
GE,2014-06-12,26.959999
GE,2014-06-13,27.040001
GE,2014-06-16,26.82
GE,2014-06-17,26.870001
GE,2014-06-18,26.889999
GE,2014-06-19,26.93
GE,2014-06-20,26.969999
GE,2014-06-23,26.68
GE,2014-06-24,26.58
GE,2014-06-25,26.42
GE,2014-06-26,26.290001
GE,2014-06-27,26.43
GE,2014-06-30,26.280001
GE,2014-07-01,26.4
GE,2014-07-02,26.610001
GE,2014-07-03,26.860001
GE,2014-07-07,26.75
GE,2014-07-08,26.370001
GE,2014-07-09,26.32
GE,2014-07-10,26.200001
GE,2014-07-11,26.549999
GE,2014-07-14,26.66
GE,2014-07-15,26.610001
GE,2014-07-16,27.02
GE,2014-07-17,26.610001
GE,2014-07-18,26.459999
GE,2014-07-21,25.98
GE,2014-07-22,26.02
GE,2014-07-23,25.91
GE,2014-07-24,25.940001
GE,2014-07-25,25.790001
GE,2014-07-28,25.59
GE,2014-07-29,25.450001
GE,2014-07-30,25.639999
GE,2014-07-31,25.15
GE,2014-08-01,25.35
GE,2014-08-04,25.27
GE,2014-08-05,25.02
GE,2014-08-06,25.440001
GE,2014-08-07,25.5
GE,2014-08-08,25.66
GE,2014-08-11,25.790001
GE,2014-08-12,25.610001
GE,2014-08-13,25.83
GE,2014-08-14,25.879999
GE,2014-08-15,25.639999
GE,2014-08-18,26.07
GE,2014-08-19,26.049999
GE,2014-08-20,26.360001
GE,2014-08-21,26.43
GE,2014-08-22,26.15
GE,2014-08-25,26.200001
GE,2014-08-26,26.01
GE,2014-08-27,26.129999
GE,2014-08-28,26.01
GE,2014-08-29,25.98
GE,2014-09-02,25.85
GE,2014-09-03,25.950001
GE,2014-09-04,25.959999
GE,2014-09-05,26.1
GE,2014-09-08,26.08
GE,2014-09-09,25.9
GE,2014-09-10,25.950001
GE,2014-09-11,26.02
GE,2014-09-12,25.870001
GE,2014-09-15,25.92
GE,2014-09-16,26.209999
GE,2014-09-17,26.27
GE,2014-09-18,26.209999
GE,2014-09-19,26.290001
GE,2014-09-22,26.08
GE,2014-09-23,26.02
GE,2014-09-24,25.93
GE,2014-09-25,25.549999
GE,2014-09-26,25.629999
GE,2014-09-29,25.42
GE,2014-09-30,25.620001
GE,2014-10-01,25.16
GE,2014-10-02,25.120001
GE,2014-10-03,25.4
GE,2014-10-06,25.219999
GE,2014-10-07,24.809999
GE,2014-10-08,25.25
GE,2014-10-09,24.780001
GE,2014-10-10,24.27
GE,2014-10-13,23.950001
GE,2014-10-14,24.1
GE,2014-10-15,24.280001
GE,2014-10-16,24.25
GE,2014-10-17,24.82
GE,2014-10-20,25.030001
GE,2014-10-21,25.450001
GE,2014-10-22,25.190001
GE,2014-10-23,25.440001
GE,2014-10-24,25.639999
GE,2014-10-27,25.52
GE,2014-10-28,25.879999
GE,2014-10-29,25.66
GE,2014-10-30,25.67
GE,2014-10-31,25.809999
GE,2014-11-03,25.700001
GE,2014-11-04,25.700001
GE,2014-11-05,25.82
GE,2014-11-06,26.360001
GE,2014-11-07,26.41
GE,2014-11-10,26.469999
GE,2014-11-11,26.379999
GE,2014-11-12,26.52
GE,2014-11-13,26.42
GE,2014-11-14,26.459999
GE,2014-11-17,26.610001
GE,2014-11-18,27.01
GE,2014-11-19,26.92
GE,2014-11-20,26.85
GE,2014-11-21,26.99
GE,2014-11-24,27.0
GE,2014-11-25,26.860001
GE,2014-11-26,26.870001
GE,2014-11-28,26.49
GE,2014-12-01,26.02
GE,2014-12-02,26.049999
GE,2014-12-03,26.379999
GE,2014-12-04,26.09
GE,2014-12-05,26.01
GE,2014-12-08,25.690001
GE,2014-12-09,25.58
GE,2014-12-10,25.27
GE,2014-12-11,25.41
GE,2014-12-12,24.889999
GE,2014-12-15,24.59
GE,2014-12-16,24.49
GE,2014-12-17,24.66
GE,2014-12-18,25.139999
GE,2014-12-19,25.620001
GE,2014-12-22,25.709999
GE,2014-12-23,25.879999
GE,2014-12-24,25.83
GE,2014-12-26,25.780001
GE,2014-12-29,25.700001
GE,2014-12-30,25.57
GE,2014-12-31,25.27
GE,2015-01-02,25.059999
GE,2015-01-05,24.6
GE,2015-01-06,24.07
GE,2015-01-07,24.08
GE,2015-01-08,24.370001
GE,2015-01-09,24.030001
GE,2015-01-12,23.98
GE,2015-01-13,23.860001
GE,2015-01-14,23.780001
GE,2015-01-15,23.58
GE,2015-01-16,23.59
GE,2015-01-20,23.85
GE,2015-01-21,24.040001
GE,2015-01-22,24.280001
GE,2015-01-23,24.48
GE,2015-01-26,24.59
GE,2015-01-27,24.379999
GE,2015-01-28,23.84
GE,2015-01-29,24.08
GE,2015-01-30,23.889999
GE,2015-02-02,24.209999
GE,2015-02-03,24.469999
GE,2015-02-04,24.16
GE,2015-02-05,24.5
GE,2015-02-06,24.52
GE,2015-02-09,24.639999
GE,2015-02-10,24.719999
GE,2015-02-11,24.77
GE,2015-02-12,24.889999
GE,2015-02-13,25.15
GE,2015-02-17,25.17
GE,2015-02-18,25.25
GE,2015-02-19,25.01
GE,2015-02-20,25.209999
GE,2015-02-23,25.17
GE,2015-02-24,25.389999
GE,2015-02-25,25.91
GE,2015-02-26,25.889999
GE,2015-02-27,25.99
GE,2015-03-02,26.110001
GE,2015-03-03,25.860001
GE,2015-03-04,25.66
GE,2015-03-05,25.82
GE,2015-03-06,25.42
GE,2015-03-09,25.639999
GE,2015-03-10,25.17
GE,2015-03-11,25.190001
GE,2015-03-12,25.4
GE,2015-03-13,25.040001
GE,2015-03-16,25.450001
GE,2015-03-17,25.309999
GE,2015-03-18,25.639999
GE,2015-03-19,25.33
GE,2015-03-20,25.4
GE,2015-03-23,25.469999
GE,2015-03-24,25.27
GE,2015-03-25,24.91
GE,2015-03-26,24.799999
GE,2015-03-27,24.860001
GE,2015-03-30,25.120001
GE,2015-03-31,24.809999
GE,2015-04-01,24.84
GE,2015-04-02,24.940001
GE,2015-04-06,25.18
GE,2015-04-07,25.02
GE,2015-04-08,25.01
GE,2015-04-09,25.73
GE,2015-04-10,28.51
GE,2015-04-13,27.629999
GE,2015-04-14,27.73
GE,2015-04-15,27.459999
GE,2015-04-16,27.280001
GE,2015-04-17,27.25
GE,2015-04-20,27.02
GE,2015-04-21,26.620001
GE,2015-04-22,26.91
GE,2015-04-23,26.85
GE,2015-04-24,26.799999
GE,2015-04-27,26.879999
GE,2015-04-28,27.120001
GE,2015-04-29,27.09
GE,2015-04-30,27.08
GE,2015-05-01,27.309999
GE,2015-05-04,27.27
GE,2015-05-05,26.92
GE,2015-05-06,26.809999
GE,2015-05-07,27.040001
GE,2015-05-08,27.360001
GE,2015-05-11,26.92
GE,2015-05-12,27.030001
GE,2015-05-13,27.209999
GE,2015-05-14,27.41
GE,2015-05-15,27.27
GE,2015-05-18,27.309999
GE,2015-05-19,27.35
GE,2015-05-20,27.639999
GE,2015-05-21,27.719999
GE,2015-05-22,27.68
GE,2015-05-26,27.52
GE,2015-05-27,27.52
GE,2015-05-28,27.629999
GE,2015-05-29,27.27
GE,2015-06-01,27.280001
GE,2015-06-02,27.33
GE,2015-06-03,27.530001
GE,2015-06-04,27.26
GE,2015-06-05,27.290001
GE,2015-06-08,27.24
GE,2015-06-09,27.33
GE,2015-06-10,27.629999
GE,2015-06-11,27.51
GE,2015-06-12,27.389999
GE,2015-06-15,27.209999
GE,2015-06-16,27.219999
GE,2015-06-17,27.27
GE,2015-06-18,27.370001
GE,2015-06-19,27.24
GE,2015-06-22,27.42
GE,2015-06-23,27.549999
GE,2015-06-24,27.26
GE,2015-06-25,27.040001
GE,2015-06-26,27.09
GE,2015-06-29,26.639999
GE,2015-06-30,26.57
GE,2015-07-01,26.66
GE,2015-07-02,26.780001
GE,2015-07-06,26.309999
GE,2015-07-07,26.469999
GE,2015-07-08,25.889999
GE,2015-07-09,26.02
GE,2015-07-10,26.27
GE,2015-07-13,26.469999
GE,2015-07-14,26.66
GE,2015-07-15,26.77
GE,2015-07-16,27.040001
GE,2015-07-17,27.24
GE,2015-07-20,27.139999
GE,2015-07-21,26.85
GE,2015-07-22,26.629999
GE,2015-07-23,26.26
GE,2015-07-24,25.75
GE,2015-07-27,25.950001
GE,2015-07-28,26.1
GE,2015-07-29,26.26
GE,2015-07-30,26.120001
GE,2015-07-31,26.1
GE,2015-08-03,25.870001
GE,2015-08-04,25.9
GE,2015-08-05,26.1
GE,2015-08-06,26.030001
GE,2015-08-07,25.790001
GE,2015-08-10,26.24
GE,2015-08-11,25.709999
GE,2015-08-12,25.860001
GE,2015-08-13,25.790001
GE,2015-08-14,26.08
GE,2015-08-17,26.209999
GE,2015-08-18,26.07
GE,2015-08-19,25.73
GE,2015-08-20,25.190001
GE,2015-08-21,24.59
GE,2015-08-24,23.870001
GE,2015-08-25,23.27
GE,2015-08-26,24.01
GE,2015-08-27,25.01
GE,2015-08-28,25.16
GE,2015-08-31,24.82
GE,2015-09-01,23.879999
GE,2015-09-02,24.57
GE,2015-09-03,24.51
GE,2015-09-04,24.0
GE,2015-09-08,24.959999
GE,2015-09-09,24.549999
GE,2015-09-10,24.68
GE,2015-09-11,24.950001
GE,2015-09-14,24.77
GE,2015-09-15,25.299999
GE,2015-09-16,25.93
GE,2015-09-17,25.35
GE,2015-09-18,24.799999
GE,2015-09-21,25.09
GE,2015-09-22,25.110001
GE,2015-09-23,25.139999
GE,2015-09-24,24.91
GE,2015-09-25,24.92
GE,2015-09-28,24.309999
GE,2015-09-29,24.57
GE,2015-09-30,25.219999
GE,2015-10-01,25.190001
GE,2015-10-02,25.469999
GE,2015-10-05,26.82
GE,2015-10-06,27.290001
GE,2015-10-07,27.77
GE,2015-10-08,28.030001
GE,2015-10-09,28.07
GE,2015-10-12,28.09
GE,2015-10-13,27.870001
GE,2015-10-14,27.6
GE,2015-10-15,28.030001
GE,2015-10-16,28.98
GE,2015-10-19,28.99
GE,2015-10-20,28.780001
GE,2015-10-21,28.85
GE,2015-10-22,29.58
GE,2015-10-23,29.51
GE,2015-10-26,29.549999
GE,2015-10-27,29.459999
GE,2015-10-28,29.389999
GE,2015-10-29,29.34
GE,2015-10-30,28.92
GE,2015-11-02,29.4
GE,2015-11-03,29.59
GE,2015-11-04,29.540001
GE,2015-11-05,29.639999
GE,2015-11-06,29.92
GE,2015-11-09,29.75
GE,2015-11-10,30.120001
GE,2015-11-11,30.67
GE,2015-11-12,30.16
GE,2015-11-13,30.280001
GE,2015-11-16,30.360001
GE,2015-11-17,30.32
GE,2015-11-18,30.52
GE,2015-11-19,30.27
GE,2015-11-20,30.66
GE,2015-11-23,30.59
GE,2015-11-24,30.66
GE,2015-11-25,30.360001
GE,2015-11-27,30.360001
GE,2015-11-30,29.940001
GE,2015-12-01,30.17
GE,2015-12-02,29.969999
GE,2015-12-03,30.030001
GE,2015-12-04,30.49
GE,2015-12-07,30.370001
GE,2015-12-08,30.190001
GE,2015-12-09,30.469999
GE,2015-12-10,30.65
GE,2015-12-11,30.26
GE,2015-12-14,30.26
GE,2015-12-15,30.32
GE,2015-12-16,30.98
GE,2015-12-17,30.549999
GE,2015-12-18,30.280001
GE,2015-12-21,30.4
GE,2015-12-22,30.49
GE,2015-12-23,30.950001
GE,2015-12-24,30.83
GE,2015-12-28,30.9
GE,2015-12-29,31.280001
GE,2015-12-30,31.049999
GE,2015-12-31,31.15
GE,2016-01-04,30.709999
GE,2016-01-05,30.74
GE,2016-01-06,30.25
GE,2016-01-07,28.969999
GE,2016-01-08,28.450001
GE,2016-01-11,28.58
GE,2016-01-12,28.639999
GE,2016-01-13,28.24
GE,2016-01-14,29.059999
GE,2016-01-15,28.49
GE,2016-01-19,28.49
GE,2016-01-20,28.0
GE,2016-01-21,28.59
GE,2016-01-22,28.24
GE,2016-01-25,28.040001
GE,2016-01-26,28.309999
GE,2016-01-27,28.0
GE,2016-01-28,28.209999
GE,2016-01-29,29.1
GE,2016-02-01,28.639999
GE,2016-02-02,28.24
GE,2016-02-03,28.67
GE,2016-02-04,29.18
GE,2016-02-05,28.540001
GE,2016-02-08,28.17
GE,2016-02-09,28.280001
GE,2016-02-10,28.299999
GE,2016-02-11,27.450001
GE,2016-02-12,28.26
GE,2016-02-16,28.860001
GE,2016-02-17,29.34
GE,2016-02-18,29.08
GE,2016-02-19,29.02
GE,2016-02-22,29.41
GE,2016-02-23,29.219999
GE,2016-02-24,28.959999
GE,2016-02-25,29.23
GE,2016-02-26,29.4
GE,2016-02-29,29.139999
GE,2016-03-01,29.879999
GE,2016-03-02,30.18
GE,2016-03-03,30.219999
GE,2016-03-04,30.459999
GE,2016-03-07,30.290001
GE,2016-03-08,30.059999
GE,2016-03-09,30.049999
GE,2016-03-10,29.940001
GE,2016-03-11,30.34
GE,2016-03-14,30.27
GE,2016-03-15,30.280001
GE,2016-03-16,30.17
GE,2016-03-17,30.959999
GE,2016-03-18,30.92
GE,2016-03-21,31.09
GE,2016-03-22,31.059999
GE,2016-03-23,31.07
GE,2016-03-24,31.110001
GE,2016-03-28,31.49
GE,2016-03-29,31.48
GE,2016-03-30,31.83
GE,2016-03-31,31.790001
GE,2016-04-01,31.93
GE,2016-04-04,31.23
GE,2016-04-05,30.98
GE,2016-04-06,30.9
GE,2016-04-07,30.629999
GE,2016-04-08,30.790001
GE,2016-04-11,30.709999
GE,2016-04-12,30.809999
GE,2016-04-13,30.98
GE,2016-04-14,31.02
GE,2016-04-15,31.030001
GE,2016-04-18,31.059999
GE,2016-04-19,31.15
GE,2016-04-20,31.15
GE,2016-04-21,30.98
GE,2016-04-22,30.76
GE,2016-04-25,30.68
GE,2016-04-26,30.9
GE,2016-04-27,30.93
GE,2016-04-28,30.9
GE,2016-04-29,30.75
GE,2016-05-02,30.889999
GE,2016-05-03,30.629999
GE,2016-05-04,30.07
GE,2016-05-05,29.889999
GE,2016-05-06,30.120001
GE,2016-05-09,29.870001
GE,2016-05-10,30.48
GE,2016-05-11,30.34
GE,2016-05-12,30.09
GE,2016-05-13,29.639999
GE,2016-05-16,29.959999
GE,2016-05-17,29.709999
GE,2016-05-18,29.610001
GE,2016-05-19,29.360001
GE,2016-05-20,29.559999
GE,2016-05-23,29.49
GE,2016-05-24,29.85
GE,2016-05-25,30.09
GE,2016-05-26,30.02
GE,2016-05-27,30.120001
GE,2016-05-31,30.23
GE,2016-06-01,30.110001
GE,2016-06-02,30.049999
GE,2016-06-03,29.940001
GE,2016-06-06,30.120001
GE,2016-06-07,30.139999
GE,2016-06-08,30.309999
GE,2016-06-09,30.24
GE,2016-06-10,30.040001
GE,2016-06-13,29.83
GE,2016-06-14,30.440001
GE,2016-06-15,30.59
GE,2016-06-16,30.639999
GE,2016-06-17,30.6
GE,2016-06-20,30.83
GE,2016-06-21,30.940001
GE,2016-06-22,30.780001
GE,2016-06-23,31.190001
GE,2016-06-24,29.82
GE,2016-06-27,29.32
GE,2016-06-28,29.940001
GE,2016-06-29,30.549999
GE,2016-06-30,31.48
GE,2016-07-01,31.49
GE,2016-07-05,31.450001
GE,2016-07-06,31.74
